,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
186,"frozenset({85, 63})",frozenset({36}),0.6075824716888233,0.8385032003938946,0.5150172328902018,0.8476499189627228,1.0109083883812626,0.005557385875890719,1.0600375037975214
187,frozenset({36}),"frozenset({85, 63})",0.8385032003938946,0.6075824716888233,0.5150172328902018,0.6142102172636524,1.0109083883812626,0.005557385875890719,1.0171796814519545
188,frozenset({85}),"frozenset({36, 63})",1.0,0.5150172328902018,0.5150172328902018,0.5150172328902018,1.0,0.0,1.0
189,frozenset({63}),"frozenset({36, 85})",0.6075824716888233,0.8385032003938946,0.5150172328902018,0.8476499189627228,1.0109083883812626,0.005557385875890719,1.0600375037975214
190,"frozenset({36, 86})",frozenset({85}),0.8148695224027572,1.0,0.8148695224027572,1.0,1.0,0.0,inf
191,frozenset({85}),"frozenset({36, 86})",1.0,0.8148695224027572,0.8148695224027572,0.8148695224027572,1.0,0.0,1.0
192,"frozenset({90, 36})",frozenset({85}),0.7956671590349581,1.0,0.7956671590349581,1.0,1.0,0.0,inf
193,"frozenset({90, 85})",frozenset({36}),0.9217134416543574,0.8385032003938946,0.7956671590349581,0.8632478632478632,1.029510516885737,0.022807488361708206,1.1809453471196452
194,"frozenset({36, 85})",frozenset({90}),0.8385032003938946,0.9217134416543574,0.7956671590349581,0.9489136817381092,1.029510516885737,0.022807488361708206,1.532436883478497
195,frozenset({90}),"frozenset({36, 85})",0.9217134416543574,0.8385032003938946,0.7956671590349581,0.8632478632478632,1.029510516885737,0.022807488361708206,1.1809453471196452
196,frozenset({36}),"frozenset({90, 85})",0.8385032003938946,0.9217134416543574,0.7956671590349581,0.9489136817381092,1.029510516885737,0.022807488361708206,1.532436883478497
197,frozenset({85}),"frozenset({90, 36})",1.0,0.7956671590349581,0.7956671590349581,0.7956671590349581,1.0,0.0,1.0
198,"frozenset({90, 86})",frozenset({36}),0.897095027080256,0.8385032003938946,0.7720334810438207,0.8605927552140504,1.0263440316146426,0.019816429779578537,1.158453420796551
199,"frozenset({36, 86})",frozenset({90}),0.8148695224027572,0.9217134416543574,0.7720334810438207,0.9474320241691843,1.0279030134015028,0.020957289050732908,1.4892442995636597
200,frozenset({90}),"frozenset({36, 86})",0.9217134416543574,0.8148695224027572,0.7720334810438207,0.8376068376068376,1.0279030134015028,0.020957289050732908,1.1400139936251268
201,frozenset({36}),"frozenset({90, 86})",0.8385032003938946,0.897095027080256,0.7720334810438207,0.920728126834997,1.0263440316146428,0.019816429779578537,1.2981271769061036
202,"frozenset({86, 39})",frozenset({85}),0.6671590349581487,1.0,0.6671590349581487,1.0,1.0,0.0,inf
203,frozenset({85}),"frozenset({86, 39})",1.0,0.6671590349581487,0.6671590349581487,0.6671590349581487,1.0,0.0,1.0
204,"frozenset({90, 39})",frozenset({85}),0.6125061546036435,1.0,0.6125061546036435,1.0,1.0,0.0,inf
205,frozenset({85}),"frozenset({90, 39})",1.0,0.6125061546036435,0.6125061546036435,0.6125061546036435,1.0,0.0,1.0
206,"frozenset({53, 85})",frozenset({86}),0.5672082717872969,0.9753815854258986,0.5672082717872969,1.0,1.0252397778899545,0.013963768384719244,inf
207,"frozenset({85, 86})",frozenset({53}),0.9753815854258986,0.5672082717872969,0.5672082717872969,0.5815244825845532,1.0252397778899545,0.013963768384719244,1.0342103903369901
208,"frozenset({53, 86})",frozenset({85}),0.5672082717872969,1.0,0.5672082717872969,1.0,1.0,0.0,inf
209,frozenset({85}),"frozenset({53, 86})",1.0,0.5672082717872969,0.5672082717872969,0.5672082717872969,1.0,0.0,1.0
210,frozenset({53}),"frozenset({85, 86})",0.5672082717872969,0.9753815854258986,0.5672082717872969,1.0,1.0252397778899545,0.013963768384719244,inf
211,frozenset({86}),"frozenset({53, 85})",0.9753815854258986,0.5672082717872969,0.5672082717872969,0.5815244825845532,1.0252397778899545,0.013963768384719244,1.0342103903369901
212,"frozenset({90, 85})",frozenset({53}),0.9217134416543574,0.5672082717872969,0.5672082717872969,0.6153846153846154,1.0849358974358974,0.04440478346340726,1.125258493353028
213,"frozenset({90, 53})",frozenset({85}),0.5672082717872969,1.0,0.5672082717872969,1.0,1.0,0.0,inf
214,"frozenset({53, 85})",frozenset({90}),0.5672082717872969,0.9217134416543574,0.5672082717872969,1.0,1.0849358974358976,0.04440478346340726,inf
215,frozenset({90}),"frozenset({53, 85})",0.9217134416543574,0.5672082717872969,0.5672082717872969,0.6153846153846154,1.0849358974358974,0.04440478346340726,1.125258493353028
216,frozenset({85}),"frozenset({90, 53})",1.0,0.5672082717872969,0.5672082717872969,0.5672082717872969,1.0,0.0,1.0
217,frozenset({53}),"frozenset({90, 85})",0.5672082717872969,0.9217134416543574,0.5672082717872969,1.0,1.0849358974358976,0.04440478346340726,inf
218,"frozenset({90, 53})",frozenset({86}),0.5672082717872969,0.9753815854258986,0.5672082717872969,1.0,1.0252397778899545,0.013963768384719244,inf
219,"frozenset({90, 86})",frozenset({53}),0.897095027080256,0.5672082717872969,0.5672082717872969,0.632272228320527,1.114709110867179,0.058368551848126615,1.1769351176172316
220,"frozenset({53, 86})",frozenset({90}),0.5672082717872969,0.9217134416543574,0.5672082717872969,1.0,1.0849358974358976,0.04440478346340726,inf
221,frozenset({90}),"frozenset({53, 86})",0.9217134416543574,0.5672082717872969,0.5672082717872969,0.6153846153846154,1.0849358974358974,0.04440478346340726,1.125258493353028
222,frozenset({53}),"frozenset({90, 86})",0.5672082717872969,0.897095027080256,0.5672082717872969,1.0,1.114709110867179,0.058368551848126615,inf
223,frozenset({86}),"frozenset({90, 53})",0.9753815854258986,0.5672082717872969,0.5672082717872969,0.5815244825845532,1.0252397778899545,0.013963768384719244,1.0342103903369901
224,"frozenset({59, 85})",frozenset({63}),0.637124569177745,0.6075824716888233,0.5115706548498277,0.8029366306027821,1.321526982783023,0.12446493433513672,1.9913265946457361
225,"frozenset({59, 63})",frozenset({85}),0.5115706548498277,1.0,0.5115706548498277,1.0,1.0,0.0,inf
226,"frozenset({85, 63})",frozenset({59}),0.6075824716888233,0.637124569177745,0.5115706548498277,0.8419773095623986,1.3215269827830227,0.12446493433513672,2.2963501622290377
227,frozenset({59}),"frozenset({85, 63})",0.637124569177745,0.6075824716888233,0.5115706548498277,0.8029366306027821,1.321526982783023,0.12446493433513672,1.9913265946457361
228,frozenset({85}),"frozenset({59, 63})",1.0,0.5115706548498277,0.5115706548498277,0.5115706548498277,1.0,0.0,1.0
229,frozenset({63}),"frozenset({59, 85})",0.6075824716888233,0.637124569177745,0.5115706548498277,0.8419773095623986,1.3215269827830227,0.12446493433513672,2.2963501622290377
230,"frozenset({59, 86})",frozenset({85}),0.6134908911866076,1.0,0.6134908911866076,1.0,1.0,0.0,inf
231,frozenset({85}),"frozenset({59, 86})",1.0,0.6134908911866076,0.6134908911866076,0.6134908911866076,1.0,0.0,1.0
232,"frozenset({90, 59})",frozenset({85}),0.5829640571147218,1.0,0.5829640571147218,1.0,1.0,0.0,inf
233,frozenset({85}),"frozenset({90, 59})",1.0,0.5829640571147218,0.5829640571147218,0.5829640571147218,1.0,0.0,1.0
234,"frozenset({86, 63})",frozenset({85}),0.5839487936976858,1.0,0.5839487936976858,1.0,1.0,0.0,inf
235,frozenset({85}),"frozenset({86, 63})",1.0,0.5839487936976858,0.5839487936976858,0.5839487936976858,1.0,0.0,1.0
236,"frozenset({90, 63})",frozenset({85}),0.5534219596258001,1.0,0.5534219596258001,1.0,1.0,0.0,inf
237,frozenset({85}),"frozenset({90, 63})",1.0,0.5534219596258001,0.5534219596258001,0.5534219596258001,1.0,0.0,1.0
238,"frozenset({67, 85})",frozenset({86}),0.5494830132939439,0.9753815854258986,0.5494830132939439,1.0,1.0252397778899545,0.01352740062269675,inf
239,"frozenset({67, 86})",frozenset({85}),0.5494830132939439,1.0,0.5494830132939439,1.0,1.0,0.0,inf
240,"frozenset({85, 86})",frozenset({67}),0.9753815854258986,0.5494830132939439,0.5494830132939439,0.563351842503786,1.0252397778899547,0.01352740062269675,1.0317620238898233
241,frozenset({67}),"frozenset({85, 86})",0.5494830132939439,0.9753815854258986,0.5494830132939439,1.0,1.0252397778899545,0.01352740062269675,inf
242,frozenset({85}),"frozenset({67, 86})",1.0,0.5494830132939439,0.5494830132939439,0.5494830132939439,1.0,0.0,1.0
243,frozenset({86}),"frozenset({67, 85})",0.9753815854258986,0.5494830132939439,0.5494830132939439,0.563351842503786,1.0252397778899547,0.01352740062269675,1.0317620238898233
244,"frozenset({76, 85})",frozenset({86}),0.5396356474643033,0.9753815854258986,0.5396356474643033,1.0,1.0252397778899545,0.01328497408823981,inf
245,"frozenset({76, 86})",frozenset({85}),0.5396356474643033,1.0,0.5396356474643033,1.0,1.0,0.0,inf
246,"frozenset({85, 86})",frozenset({76}),0.9753815854258986,0.5396356474643033,0.5396356474643033,0.553255931347804,1.0252397778899545,0.01328497408823981,1.0304878896872487
247,frozenset({76}),"frozenset({85, 86})",0.5396356474643033,0.9753815854258986,0.5396356474643033,1.0,1.0252397778899545,0.01328497408823981,inf
248,frozenset({85}),"frozenset({76, 86})",1.0,0.5396356474643033,0.5396356474643033,0.5396356474643033,1.0,0.0,1.0
249,frozenset({86}),"frozenset({76, 85})",0.9753815854258986,0.5396356474643033,0.5396356474643033,0.553255931347804,1.0252397778899545,0.01328497408823981,1.0304878896872487
250,"frozenset({90, 86})",frozenset({85}),0.897095027080256,1.0,0.897095027080256,1.0,1.0,0.0,inf
251,frozenset({85}),"frozenset({90, 86})",1.0,0.897095027080256,0.897095027080256,0.897095027080256,1.0,0.0,1.0
252,"frozenset({24, 34, 85})",frozenset({86}),0.5585918266863614,0.9753815854258986,0.5576070901033974,0.998237108858528,1.0234323917676276,0.012766908584105452,13.96479566715922
253,"frozenset({24, 34, 86})",frozenset({85}),0.5576070901033974,1.0,0.5576070901033974,1.0,1.0,0.0,inf
254,"frozenset({24, 85, 86})",frozenset({34}),0.5598227474150664,0.9741506646971935,0.5576070901033974,0.9960422163588392,1.0224724495450102,0.012255388596401406,6.5312653865092996
255,"frozenset({24, 34})","frozenset({85, 86})",0.5585918266863614,0.9753815854258986,0.5576070901033974,0.998237108858528,1.0234323917676276,0.012766908584105452,13.96479566715922
256,"frozenset({24, 86})","frozenset({34, 85})",0.5598227474150664,0.9741506646971935,0.5576070901033974,0.9960422163588392,1.0224724495450102,0.012255388596401406,6.5312653865092996
257,"frozenset({34, 85})","frozenset({24, 86})",0.9741506646971935,0.5598227474150664,0.5576070901033974,0.5724033358605004,1.02247244954501,0.012255388596401406,1.0294216243963252
258,"frozenset({85, 86})","frozenset({24, 34})",0.9753815854258986,0.5585918266863614,0.5576070901033974,0.571680969207471,1.0234323917676276,0.012766908584105452,1.030559329798843
259,frozenset({34}),"frozenset({24, 85, 86})",0.9741506646971935,0.5598227474150664,0.5576070901033974,0.5724033358605004,1.02247244954501,0.012255388596401406,1.0294216243963252
260,frozenset({85}),"frozenset({24, 34, 86})",1.0,0.5576070901033974,0.5576070901033974,0.5576070901033974,1.0,0.0,1.0
261,frozenset({86}),"frozenset({24, 34, 85})",0.9753815854258986,0.5585918266863614,0.5576070901033974,0.571680969207471,1.0234323917676276,0.012766908584105452,1.030559329798843
262,"frozenset({24, 90, 34})",frozenset({85}),0.5189561792220581,1.0,0.5189561792220581,1.0,1.0,0.0,inf
263,"frozenset({24, 34, 85})",frozenset({90}),0.5585918266863614,0.9217134416543574,0.5189561792220581,0.9290436315557513,1.0079527861590443,0.0040945841669775,1.1033055955668492
264,"frozenset({24, 34})","frozenset({90, 85})",0.5585918266863614,0.9217134416543574,0.5189561792220581,0.9290436315557513,1.0079527861590443,0.0040945841669775,1.1033055955668492
265,"frozenset({90, 85})","frozenset({24, 34})",0.9217134416543574,0.5585918266863614,0.5189561792220581,0.563034188034188,1.0079527861590443,0.0040945841669775,1.0101663819598183
266,frozenset({90}),"frozenset({24, 34, 85})",0.9217134416543574,0.5585918266863614,0.5189561792220581,0.563034188034188,1.0079527861590443,0.0040945841669775,1.0101663819598183
267,frozenset({85}),"frozenset({24, 90, 34})",1.0,0.5189561792220581,0.5189561792220581,0.5189561792220581,1.0,0.0,1.0
268,"frozenset({24, 90, 34})",frozenset({86}),0.5189561792220581,0.9753815854258986,0.517971442639094,0.9981024667931689,1.0232943513664443,0.011791141782916292,12.973904480551857
269,"frozenset({24, 90, 86})",frozenset({34}),0.517971442639094,0.9741506646971935,0.517971442639094,1.0,1.026535253980288,0.013389217498056327,inf
270,"frozenset({24, 34, 86})",frozenset({90}),0.5576070901033974,0.9217134416543574,0.517971442639094,0.9289183222958056,1.007816833644648,0.004017492529020172,1.101360587906088
271,"frozenset({24, 34})","frozenset({90, 86})",0.5585918266863614,0.897095027080256,0.517971442639094,0.9272807404142793,1.0336482896714607,0.01686149275108295,1.415099294272114
272,"frozenset({24, 86})","frozenset({90, 34})",0.5598227474150664,0.8980797636632201,0.517971442639094,0.9252418645558487,1.0302446419478777,0.015205961947276636,1.3633330437049258
273,"frozenset({90, 34})","frozenset({24, 86})",0.8980797636632201,0.5598227474150664,0.517971442639094,0.5767543859649122,1.0302446419478777,0.015205961947276636,1.040004285900154
274,"frozenset({90, 86})","frozenset({24, 34})",0.897095027080256,0.5585918266863614,0.517971442639094,0.5773874862788144,1.0336482896714605,0.01686149275108295,1.0444749243862979
275,frozenset({90}),"frozenset({24, 34, 86})",0.9217134416543574,0.5576070901033974,0.517971442639094,0.561965811965812,1.0078168336446482,0.004017492529020172,1.0099506430810246
276,frozenset({34}),"frozenset({24, 90, 86})",0.9741506646971935,0.517971442639094,0.517971442639094,0.5317159464240586,1.026535253980288,0.013389217498056327,1.0293507833119833
277,frozenset({86}),"frozenset({24, 90, 34})",0.9753815854258986,0.5189561792220581,0.517971442639094,0.5310449268046441,1.0232943513664443,0.011791141782916292,1.0257780505501646
278,"frozenset({24, 90, 86})",frozenset({85}),0.517971442639094,1.0,0.517971442639094,1.0,1.0,0.0,inf
279,"frozenset({24, 85, 86})",frozenset({90}),0.5598227474150664,0.9217134416543574,0.517971442639094,0.9252418645558487,1.0038281126671629,0.001975291402755097,1.0471978451646535
280,"frozenset({24, 86})","frozenset({90, 85})",0.5598227474150664,0.9217134416543574,0.517971442639094,0.9252418645558487,1.0038281126671629,0.001975291402755097,1.0471978451646535
281,"frozenset({90, 85})","frozenset({24, 86})",0.9217134416543574,0.5598227474150664,0.517971442639094,0.561965811965812,1.0038281126671629,0.001975291402755097,1.0048924595597508
282,frozenset({90}),"frozenset({24, 85, 86})",0.9217134416543574,0.5598227474150664,0.517971442639094,0.561965811965812,1.0038281126671629,0.001975291402755097,1.0048924595597508
283,frozenset({85}),"frozenset({24, 90, 86})",1.0,0.517971442639094,0.517971442639094,0.517971442639094,1.0,0.0,1.0
284,"frozenset({34, 36, 39})",frozenset({85}),0.5349581486952241,1.0,0.5349581486952241,1.0,1.0,0.0,inf
285,frozenset({85}),"frozenset({34, 36, 39})",1.0,0.5349581486952241,0.5349581486952241,0.5349581486952241,1.0,0.0,1.0
286,"frozenset({34, 36, 39})",frozenset({86}),0.5349581486952241,0.9753815854258986,0.5349581486952241,1.0,1.0252397778899545,0.013169821484372846,inf
287,"frozenset({36, 86, 39})",frozenset({34}),0.5371738060068931,0.9741506646971935,0.5349581486952241,0.9958753437213567,1.0223011488997096,0.011669928515687822,6.267027736747264
288,frozenset({34}),"frozenset({36, 86, 39})",0.9741506646971935,0.5371738060068931,0.5349581486952241,0.5491533990396765,1.0223011488997096,0.011669928515687822,1.026571328268343
289,frozenset({86}),"frozenset({34, 36, 39})",0.9753815854258986,0.5349581486952241,0.5349581486952241,0.5484603735487128,1.0252397778899545,0.013169821484372846,1.0299026354776537
290,"frozenset({34, 59, 36})",frozenset({85}),0.5209256523879862,1.0,0.5209256523879862,1.0,1.0,0.0,inf
291,"frozenset({34, 59, 85})",frozenset({36}),0.6134908911866076,0.8385032003938946,0.5209256523879862,0.8491171749598715,1.012658239778919,0.006511576715513168,1.0703458101553576
292,"frozenset({34, 36, 85})",frozenset({59}),0.8126538650910882,0.637124569177745,0.5209256523879862,0.6410178733717055,1.0061107425177231,0.0031639087011973155,1.0108453984339778
293,"frozenset({34, 59})","frozenset({36, 85})",0.6134908911866076,0.8385032003938946,0.5209256523879862,0.8491171749598715,1.012658239778919,0.006511576715513168,1.0703458101553576
294,"frozenset({34, 36})","frozenset({59, 85})",0.8126538650910882,0.637124569177745,0.5209256523879862,0.6410178733717055,1.0061107425177231,0.0031639087011973155,1.0108453984339778
295,"frozenset({59, 85})","frozenset({34, 36})",0.637124569177745,0.8126538650910882,0.5209256523879862,0.8176197836166923,1.0061107425177231,0.0031639087011973155,1.0272283837802192
296,"frozenset({36, 85})","frozenset({34, 59})",0.8385032003938946,0.6134908911866076,0.5209256523879862,0.6212566059894303,1.012658239778919,0.006511576715513168,1.0205038950530343
297,frozenset({59}),"frozenset({34, 36, 85})",0.637124569177745,0.8126538650910882,0.5209256523879862,0.8176197836166923,1.0061107425177231,0.0031639087011973155,1.0272283837802192
298,frozenset({36}),"frozenset({34, 59, 85})",0.8385032003938946,0.6134908911866076,0.5209256523879862,0.6212566059894303,1.012658239778919,0.006511576715513168,1.0205038950530343
299,frozenset({85}),"frozenset({34, 59, 36})",1.0,0.5209256523879862,0.5209256523879862,0.5209256523879862,1.0,0.0,1.0
300,"frozenset({34, 59, 36})",frozenset({86}),0.5209256523879862,0.9753815854258986,0.5209256523879862,1.0,1.0252397778899545,0.012824363672771733,inf
301,"frozenset({34, 59, 86})",frozenset({36}),0.6134908911866076,0.8385032003938946,0.5209256523879862,0.8491171749598715,1.012658239778919,0.006511576715513168,1.0703458101553576
302,"frozenset({34, 36, 86})",frozenset({59}),0.8126538650910882,0.637124569177745,0.5209256523879862,0.6410178733717055,1.0061107425177231,0.0031639087011973155,1.0108453984339778
303,"frozenset({59, 36, 86})",frozenset({34}),0.5209256523879862,0.9741506646971935,0.5209256523879862,1.0,1.026535253980288,0.013465581856410336,inf
304,"frozenset({34, 59})","frozenset({36, 86})",0.6134908911866076,0.8148695224027572,0.5209256523879862,0.8491171749598715,1.0420283881229602,0.021010622888313346,1.2269817823732145
305,"frozenset({34, 36})","frozenset({59, 86})",0.8126538650910882,0.6134908911866076,0.5209256523879862,0.6410178733717055,1.0448694228073305,0.02236990846701331,1.0766806482641418
306,"frozenset({59, 86})","frozenset({34, 36})",0.6134908911866076,0.8126538650910882,0.5209256523879862,0.8491171749598715,1.0448694228073305,0.02236990846701331,1.2416664047686383
307,"frozenset({36, 86})","frozenset({34, 59})",0.8148695224027572,0.6134908911866076,0.5209256523879862,0.6392749244712991,1.0420283881229602,0.021010622888313346,1.0714783502280811
308,frozenset({34}),"frozenset({59, 36, 86})",0.9741506646971935,0.5209256523879862,0.5209256523879862,0.5347485468789487,1.026535253980288,0.013465581856410336,1.0297105885392388
309,frozenset({59}),"frozenset({34, 36, 86})",0.637124569177745,0.8126538650910882,0.5209256523879862,0.8176197836166923,1.0061107425177231,0.0031639087011973155,1.0272283837802192
310,frozenset({36}),"frozenset({34, 59, 86})",0.8385032003938946,0.6134908911866076,0.5209256523879862,0.6212566059894303,1.012658239778919,0.006511576715513168,1.0205038950530343
311,frozenset({86}),"frozenset({34, 59, 36})",0.9753815854258986,0.5209256523879862,0.5209256523879862,0.5340737001514386,1.0252397778899547,0.012824363672771733,1.0282191577674966
312,"frozenset({34, 36, 85})",frozenset({86}),0.8126538650910882,0.9753815854258986,0.8126538650910882,1.0,1.0252397778899545,0.020006249756058248,inf
313,"frozenset({34, 36, 86})",frozenset({85}),0.8126538650910882,1.0,0.8126538650910882,1.0,1.0,0.0,inf
314,"frozenset({36, 85, 86})",frozenset({34}),0.8148695224027572,0.9741506646971935,0.8126538650910882,0.9972809667673717,1.0237440705102512,0.018848178200957633,9.506811094699042
315,"frozenset({34, 36})","frozenset({85, 86})",0.8126538650910882,0.9753815854258986,0.8126538650910882,1.0,1.0252397778899545,0.020006249756058248,inf
316,"frozenset({34, 85})","frozenset({36, 86})",0.9741506646971935,0.8148695224027572,0.8126538650910882,0.834217841799343,1.0237440705102512,0.018848178200957633,1.11670929855532
317,"frozenset({36, 86})","frozenset({34, 85})",0.8148695224027572,0.9741506646971935,0.8126538650910882,0.9972809667673717,1.0237440705102512,0.018848178200957633,9.506811094699042
318,"frozenset({85, 86})","frozenset({34, 36})",0.9753815854258986,0.8126538650910882,0.8126538650910882,0.8331650681474003,1.0252397778899545,0.020006249756058248,1.1229430960803461
319,frozenset({34}),"frozenset({36, 85, 86})",0.9741506646971935,0.8148695224027572,0.8126538650910882,0.834217841799343,1.0237440705102512,0.018848178200957633,1.11670929855532
320,frozenset({85}),"frozenset({34, 36, 86})",1.0,0.8126538650910882,0.8126538650910882,0.8126538650910882,1.0,0.0,1.0
321,frozenset({86}),"frozenset({34, 36, 85})",0.9753815854258986,0.8126538650910882,0.8126538650910882,0.8331650681474003,1.0252397778899545,0.020006249756058248,1.1229430960803461
322,"frozenset({90, 34, 85})",frozenset({36}),0.8980797636632201,0.8385032003938946,0.7720334810438207,0.8596491228070176,1.0252186543869952,0.01899072500321819,1.150664697193501
323,"frozenset({90, 34, 36})",frozenset({85}),0.7720334810438207,1.0,0.7720334810438207,1.0,1.0,0.0,inf
324,"frozenset({34, 36, 85})",frozenset({90}),0.8126538650910882,0.9217134416543574,0.7720334810438207,0.9500151469251741,1.0307055360069597,0.022999490176997983,1.5662056309028216
325,"frozenset({90, 34})","frozenset({36, 85})",0.8980797636632201,0.8385032003938946,0.7720334810438207,0.8596491228070176,1.0252186543869952,0.01899072500321819,1.150664697193501
326,"frozenset({90, 85})","frozenset({34, 36})",0.9217134416543574,0.8126538650910882,0.7720334810438207,0.8376068376068376,1.03070553600696,0.022999490176997983,1.1536577781232993
327,"frozenset({34, 36})","frozenset({90, 85})",0.8126538650910882,0.9217134416543574,0.7720334810438207,0.9500151469251741,1.0307055360069597,0.022999490176997983,1.5662056309028216
328,"frozenset({36, 85})","frozenset({90, 34})",0.8385032003938946,0.8980797636632201,0.7720334810438207,0.920728126834997,1.025218654386995,0.01899072500321819,1.2857049072706386
329,frozenset({90}),"frozenset({34, 36, 85})",0.9217134416543574,0.8126538650910882,0.7720334810438207,0.8376068376068376,1.03070553600696,0.022999490176997983,1.1536577781232993
330,frozenset({85}),"frozenset({90, 34, 36})",1.0,0.7720334810438207,0.7720334810438207,0.7720334810438207,1.0,0.0,1.0
331,frozenset({36}),"frozenset({90, 34, 85})",0.8385032003938946,0.8980797636632201,0.7720334810438207,0.920728126834997,1.025218654386995,0.01899072500321819,1.2857049072706386
332,"frozenset({90, 34, 86})",frozenset({36}),0.897095027080256,0.8385032003938946,0.7720334810438207,0.8605927552140504,1.0263440316146426,0.019816429779578537,1.158453420796551
333,"frozenset({90, 36, 86})",frozenset({34}),0.7720334810438207,0.9741506646971935,0.7720334810438207,1.0,1.026535253980288,0.019956552316494625,inf
334,"frozenset({34, 36, 86})",frozenset({90}),0.8126538650910882,0.9217134416543574,0.7720334810438207,0.9500151469251741,1.0307055360069597,0.022999490176997983,1.5662056309028216
335,"frozenset({90, 34, 36})",frozenset({86}),0.7720334810438207,0.9753815854258986,0.7720334810438207,1.0,1.0252397778899545,0.019006240301423394,inf
336,"frozenset({90, 86})","frozenset({34, 36})",0.897095027080256,0.8126538650910882,0.7720334810438207,0.8605927552140504,1.0589905397393131,0.04300573993305634,1.3438766055277056
337,"frozenset({36, 86})","frozenset({90, 34})",0.8148695224027572,0.8980797636632201,0.7720334810438207,0.9474320241691843,1.0549530927015425,0.040215652947991565,1.9388274843375943
338,"frozenset({90, 34})","frozenset({36, 86})",0.8980797636632201,0.8148695224027572,0.7720334810438207,0.8596491228070176,1.0549530927015425,0.040215652947991565,1.3190546528803548
339,"frozenset({34, 36})","frozenset({90, 86})",0.8126538650910882,0.897095027080256,0.7720334810438207,0.9500151469251741,1.0589905397393131,0.04300573993305634,2.058723124897419
340,frozenset({86}),"frozenset({90, 34, 36})",0.9753815854258986,0.7720334810438207,0.7720334810438207,0.7915194346289752,1.0252397778899545,0.019006240301423394,1.093466523128792
341,frozenset({90}),"frozenset({34, 36, 86})",0.9217134416543574,0.8126538650910882,0.7720334810438207,0.8376068376068376,1.03070553600696,0.022999490176997983,1.1536577781232993
342,frozenset({34}),"frozenset({90, 36, 86})",0.9741506646971935,0.7720334810438207,0.7720334810438207,0.7925195855446044,1.026535253980288,0.019956552316494625,1.0987375341164447
343,frozenset({36}),"frozenset({90, 34, 86})",0.8385032003938946,0.897095027080256,0.7720334810438207,0.920728126834997,1.0263440316146428,0.019816429779578537,1.2981271769061036
344,"frozenset({34, 85, 39})",frozenset({86}),0.6649433776464796,0.9753815854258986,0.6649433776464796,1.0,1.0252397778899545,0.016369851739204355,inf
345,"frozenset({34, 86, 39})",frozenset({85}),0.6649433776464796,1.0,0.6649433776464796,1.0,1.0,0.0,inf
346,"frozenset({85, 86, 39})",frozenset({34}),0.6671590349581487,0.9741506646971935,0.6649433776464796,0.9966789667896679,1.0231260963102429,0.015029960283260979,7.78352207451185
347,"frozenset({34, 85})","frozenset({86, 39})",0.9741506646971935,0.6671590349581487,0.6649433776464796,0.6825878190548396,1.0231260963102429,0.015029960283260979,1.048608040342839
348,"frozenset({34, 39})","frozenset({85, 86})",0.6649433776464796,0.9753815854258986,0.6649433776464796,1.0,1.0252397778899545,0.016369851739204355,inf
349,"frozenset({85, 86})","frozenset({34, 39})",0.9753815854258986,0.6649433776464796,0.6649433776464796,0.6817264008076729,1.0252397778899545,0.016369851739204355,1.052731433596073
350,"frozenset({86, 39})","frozenset({34, 85})",0.6671590349581487,0.9741506646971935,0.6649433776464796,0.9966789667896679,1.0231260963102429,0.015029960283260979,7.78352207451185
351,frozenset({34}),"frozenset({85, 86, 39})",0.9741506646971935,0.6671590349581487,0.6649433776464796,0.6825878190548396,1.0231260963102429,0.015029960283260979,1.048608040342839
352,frozenset({85}),"frozenset({34, 86, 39})",1.0,0.6649433776464796,0.6649433776464796,0.6649433776464796,1.0,0.0,1.0
353,frozenset({86}),"frozenset({34, 85, 39})",0.9753815854258986,0.6649433776464796,0.6649433776464796,0.6817264008076729,1.0252397778899545,0.016369851739204355,1.052731433596073
354,"frozenset({90, 34, 39})",frozenset({85}),0.5888724766125062,1.0,0.5888724766125062,1.0,1.0,0.0,inf
355,frozenset({85}),"frozenset({90, 34, 39})",1.0,0.5888724766125062,0.5888724766125062,0.5888724766125062,1.0,0.0,1.0
356,"frozenset({90, 34, 39})",frozenset({86}),0.5888724766125062,0.9753815854258986,0.5888724766125062,1.0,1.0252397778899545,0.014497106760524514,inf
357,"frozenset({90, 86, 39})",frozenset({34}),0.5888724766125062,0.9741506646971935,0.5888724766125062,1.0,1.026535253980288,0.015221962098550756,inf
358,frozenset({34}),"frozenset({90, 86, 39})",0.9741506646971935,0.5888724766125062,0.5888724766125062,0.6044983573414203,1.026535253980288,0.015221962098550756,1.039509016002756
359,frozenset({86}),"frozenset({90, 34, 39})",0.9753815854258986,0.5888724766125062,0.5888724766125062,0.6037354871277133,1.0252397778899545,0.014497106760524514,1.0375078010581213
360,"frozenset({34, 53, 85})",frozenset({86}),0.5672082717872969,0.9753815854258986,0.5672082717872969,1.0,1.0252397778899545,0.013963768384719244,inf
361,"frozenset({34, 85, 86})",frozenset({53}),0.9731659281142294,0.5672082717872969,0.5672082717872969,0.5828484695168227,1.0275739944346065,0.015220507539344008,1.037492845133302
362,"frozenset({34, 53, 86})",frozenset({85}),0.5672082717872969,1.0,0.5672082717872969,1.0,1.0,0.0,inf
